Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
CEPLA,CW460,"Polypropylene, Unspecified","PP, Unspecified",0.9,PP,20.0,,1000.0,,,,,,17.0,,
Trilene®,HE2.0TF,Polypropylene Homopolymer,PP Homopolymer,0.9,PP(ho),36.0,,1100.0,,,,13.0,,3.9215686274509807,94.0,
Trilene®,HF8.0CM,Polypropylene Homopolymer,PP Homopolymer,0.9,PP(ho),35.0,,1300.0,,,,13.0,,3.431372549019608,100.0,
Trilene®,HI10HO,Polypropylene Homopolymer,PP Homopolymer,0.9,PP(ho),35.0,,1500.0,,,,13.0,,2.9411764705882355,100.0,
Trilene®,HY3.8FY,Polypropylene Homopolymer,PP Homopolymer,0.9,PP(ho),33.0,,1300.0,,,,12.0,,3.9215686274509807,100.0,
LONGLITE® PPS,S1112-100A2,Polyphenylene Sulfide,PPS,1.62,PPS-(GF+MD)40,,285.0,12000.0,245.0,,170.0,,1.7,,,
LONGLITE® PPS,S1112-100A2L,Polyphenylene Sulfide,PPS,1.62,PPS-(GF+MD)40,,285.0,11000.0,240.0,,165.0,,1.9,,,
LONGLITE® PPS,S1112-200,Polyphenylene Sulfide,PPS,1.64,PPS-(GF+MD)40,,285.0,13000.0,260.0,,185.0,,1.4,,,
CERTENE™,PBM-20,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,PP(co),21.9,,1080.0,,,,7.0,,15.686274509803923,81.0,
CERTENE™,PHM-20AN,Polypropylene Homopolymer,PP Homopolymer,0.905,PP(ho),37.2,,1860.0,,,,11.0,,3.1372549019607847,96.0,
CERTENE™,PHM-35AN,Polypropylene Homopolymer,PP Homopolymer,,PP(ho),38.0,,1660.0,,,,8.0,,2.647058823529412,106.0,
CP PRYME® Polypropylene,PPC100/1.5I-35M,Polypropylene Copolymer,PP Copolymer,0.898,PP(co),26.0,,1200.0,,,,,10.0,7.843137254901961,,
CP PRYME® Polypropylene,PPC100/2.5I-35M NAT,Polypropylene Copolymer,PP Copolymer,,PP(co),24.1,,1310.0,,,,,50.0,12.745098039215687,,
CP PRYME® Polypropylene,PPC100NA/2I-20M NAT,Polypropylene Impact Copolymer,PP Impact Copolymer,0.902,PP(co),21.0,,1000.0,,,,10.0,,10.784313725490197,,
LTP,LTP8180,Polyphenylene Sulfide Alloy,PPS Alloy,1.3,PPS Alloy-X,,,,120.0,,,,15.0,,,
LTP,PL002,Polyphenylene Sulfide,PPS,1.34,PPS,,280.0,,80.0,,,,15.0,,,
LTP,ZC-1180A,Polyphenylene Sulfide,PPS,1.65,PPS-MD40,,,16800.0,250.0,,,,1.6,,,
LTP,ZE-2150,"Polyphenylene Sulfide, Linear","PPS, Linear",1.45,PPS-X,,,,180.0,,,,1.0,,,
LTP,ZW-3600,Polyphenylene Sulfide Alloy,PPS Alloy,1.65,PPS Alloy,,,,150.0,,,,0.3,,,
LTP,ZW-3650,Polyphenylene Sulfide Alloy,PPS Alloy,1.65,PPS Alloy,,,,180.0,,,,0.6,,,
Cheng Yu,HG325,"Polypropylene, Unspecified","PP, Unspecified",1.12,PP-MD25,,,,50.0,,,,,4.6078431372549025,,
Cheng Yu,PP229H,"Polypropylene, Unspecified","PP, Unspecified",1.0,PP-MD20,,,,50.0,,,,,3.235294117647059,,
Cheng Yu,S1040,Polyphenylene Sulfide,PPS,1.65,PPS-GF40,,,,240.0,,,,2.0,81.37254901960785,,
Cheng Yu,S1065A10,Polyphenylene Sulfide,PPS,1.96,PPS-(GF+MD)65,,,,206.0,,,,1.5,72.54901960784314,,
Cheng Yu,S1070A10,Polyphenylene Sulfide,PPS,2.0,PPS-(GF+MD)70,,,,200.0,,,,1.0,73.52941176470588,,
Cheng Yu,S1070A20,Polyphenylene Sulfide,PPS,2.0,PPS-(GF+MD)70,,,,150.0,,,,0.8,43.13725490196079,,
Chiao Fu PP,PP212FH05 NAT,"Polypropylene, Unspecified","PP, Unspecified",1.01,PP-FR,,,1770.0,53.9,,28.4,,,3.823529411764706,,
Chiao Fu PP,PP212GB40 NAT,"Polypropylene, Unspecified","PP, Unspecified",1.18,PP-GB40,,,2450.0,63.7,,32.4,,,2.843137254901961,,
Chiao Fu PP,PP212MS40 NAT,"Polypropylene, Unspecified","PP, Unspecified",1.22,PP-MD40,,,2650.0,50.0,,26.5,,,9.607843137254903,,
Tecnoprene®,3K2,"Polypropylene, Unspecified","PP, Unspecified",0.97,PP(co)-GF10,39.6929605701253,,2500.0,65.0,2700.0,40.0,2.241000000000004,4.0,10.0,,
