Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Flontech®,FT-GL5-M5-1,Polytetrafluoroethylene,PTFE,3.2,PTFE-Me40-L,,,,,,,,220.0,,,63.0
Flontech®,FT-M01-1,Polytetrafluoroethylene,PTFE,2.18,PTFE-L,,,,,,,,350.0,,,55.0
Flontech®,FT-PPTA20-1,Polytetrafluoroethylene,PTFE,1.93,PTFE-RF20,,,,,,,,200.0,,,58.0
Flontech®,FT-STST50-6,Polytetrafluoroethylene,PTFE,3.28,PTFE-Me50,,,,,,,,160.0,,,61.0
Flontech®,FT-WM20-1,Polytetrafluoroethylene,PTFE,2.34,PTFE-MD20,,,,,,,,200.0,,,60.0
Exac,PTFE,Polytetrafluoroethylene,PTFE,2.16,PTFE,19.0,,621.0,,552.0,,200.0,,15.686274509803923,,58.0
Rulon®,XL,Polytetrafluoroethylene,PTFE,1.97,PTFE,,,,,,,,160.0,,,
Polymist®,F284 R,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
Fluon®,PTFE CD126E,Polytetrafluoroethylene,PTFE,2.18,PTFE,,,,,,,,,,,
Fluon®,PTFE CD145E,Polytetrafluoroethylene,PTFE,2.17,PTFE,,,,,,,,,,,
Fluon®,PTFE RB2515,Polytetrafluoroethylene,PTFE,2.04,PTFE-CF15,,,,,,,,280.0,,,
Dynaglide®,DW 646,Polytetrafluoroethylene,PTFE,2.09,PTFE-X,,,,,,,,300.0,,,
DeWAL,DW 203,Polytetrafluoroethylene,PTFE,1.5,PTFE,,,,,,,,,,,
DeWAL,DW 502,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
POLYFLON™,PTFE D-110,Polytetrafluoroethylene,PTFE,1.52,PTFE,,,,,,,,,,,
POLYFLON™,PTFE D-310,Polytetrafluoroethylene,PTFE,1.52,PTFE,,,,,,,,,,,
POLYFLON™,PTFE F-208,Polytetrafluoroethylene,PTFE,2.16,PTFE,,325.0,,,,,,560.0,,,
POLYFLON™,PTFE M-111,Polytetrafluoroethylene,PTFE,2.16,PTFE,,,,,,,,500.0,,,
POLYFLON™,PTFE M-12,Polytetrafluoroethylene,PTFE,2.14,PTFE,,,,,,,,400.0,,,
POLYFLON™,PTFE M-18,Polytetrafluoroethylene,PTFE,2.15,PTFE,,,,,,,,380.0,,,
3M™ Dyneon™ PTFE,TF 2025 Z,Polytetrafluoroethylene,PTFE,,PTFE,,,,,,,,,,,
3M™ Dyneon™ PTFE,TF 2073 Z,Polytetrafluoroethylene,PTFE,2.17,PTFE,,,,,,,,,,,
Fluorosint®,135 PTFE,Polytetrafluoroethylene,PTFE,1.91,PTFE,3.0,330.0,2070.0,17.2,1240.0,3.0,2.6,4.7,2.647058823529412,67.0,
