Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Ateva®,2825A,Ethylene Vinyl Acetate Copolymer,EVA,0.947,EVA,,,13.0,,,10.0,,790.0,,,
Ateva®,2842A,Ethylene Vinyl Acetate Copolymer,EVA,0.941,EVA,,,12.0,,,2.5,,600.0,,,14.0
Ateva®,2842AC,Ethylene Vinyl Acetate Copolymer,EVA,0.941,EVA,,,12.0,,,2.5,,600.0,,,14.0
Ateva®,2850A,Ethylene Vinyl Acetate Copolymer,EVA,0.94,EVA,,,11.0,,,2.0,,350.0,,,12.0
Ateva®,2861A,Ethylene Vinyl Acetate Copolymer,EVA,0.949,EVA,,,,,,14.0,,760.0,,,27.0
Ateva®,4200ACG-CP,Ethylene Vinyl Acetate Copolymer,EVA,,EVA,,,,,,,,,,,
KEBAFORM® C,130 HD,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),60.0,166.0,,,2750.0,,9.0,,,,
KEBAFORM® C,25.0,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),62.0,166.0,,,2640.0,,9.0,,,,
KEBAFORM® C,270 LS black,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),65.0,166.0,,,3000.0,,7.0,,,,
KEBAFORM® C,50.0,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),62.0,166.0,,,2500.0,,11.0,,,,
KEBAFORM® C,90 W,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),64.0,166.0,,,2700.0,,9.0,,,,
KEBAFORM® C,901 VT,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),60.0,166.0,,,2800.0,,8.0,,,,
Ultraform®,FK 66003,Acetal (POM) Copolymer,Acetal (POM) Copolymer,,POM(co)-L,,165.0,,,,,,,,,
Ultraform®,H 2320 006,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.4,POM(co),64.0,166.0,,,2600.0,,11.0,,,,
Ultraform®,N 2200 G43,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.54,POM(co)-GF20,,168.0,,,7200.0,115.0,,3.0,,,
