Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Sylvin,86025-38DUV Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.28,PVC-P,,177.0,,,,19.0,,350.0,,,38.0
Sylvin,86027-70 Clear,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.19,PVC-P,,160.0,,,,12.8,,390.0,,,
Sylvin,86044-80 Clear 876,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.22,PVC-P,,166.0,,,,16.5,,380.0,,,
Sylvin,86045-60HMW Clear Yellow 4172,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.23,PVC-P,,160.0,,,,13.1,,400.0,,,
Sylvin,86048-85UV Clear 8483,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.24,PVC-P,,168.0,,,,17.2,,360.0,,,
Sylvin,86049-50 Clear 876,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.14,PVC-P,,149.0,,,,8.62,,430.0,,,
Sylvin,86049-50 Red 6238,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.14,PVC-P,,149.0,,,,8.62,,430.0,,,
Sylvin,86051-65DFU Clear,"Polyvinyl Chloride, Semi-Rigid","PVC, Semi-Rigid",1.29,PVC,,177.0,,,,22.8,,230.0,,,65.0
Sylvin,8621-60 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.16,PVC-P,,154.0,,,,11.0,,400.0,,,
Sylvin,8621-80 Clear,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.21,PVC-P,,166.0,,,,15.9,,400.0,,,
Sylvin,8651-90 Clear 8289,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.25,PVC-P,,171.0,,,,19.3,,350.0,,,
Sylvin,8670-65FUV Clear 876,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.17,PVC-P,,157.0,,,,11.7,,400.0,,,
Sylvin,8672-70 Clear,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.2,PVC-P,,160.0,,,,13.1,,430.0,,,
Sylvin,8672-75 Clear,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.21,PVC-P,,163.0,,,,16.2,,400.0,,,
Sylvin,8672-80 Clear,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.23,PVC-P,,166.0,,,,16.5,,380.0,,,
Sylvin,8675-65FU White 1357,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.19,PVC-P,,157.0,,,,13.8,,450.0,,,
Sylvin,8680-50D Clear,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.27,PVC-P,,177.0,,,,21.0,,330.0,,,50.0
Sylvin,8685-60 Clear 876,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.17,PVC-P,,154.0,,,,11.0,,450.0,,,
Sylvin,8685-60 Orange 583,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.16,PVC-P,,154.0,,,,11.0,,450.0,,,
Sylvin,8687-55 Green 3159,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.13,PVC-P,,154.0,,,,9.31,,480.0,,,
Sylvin,8688-65 Clear 8355,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.18,PVC-P,,157.0,,,,11.7,,400.0,,,
Sylvin,8690-85 Clear Blue 841,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.22,PVC-P,,168.0,,,,17.2,,350.0,,,
Sylvin,8692-70 Clear,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.19,PVC-P,,160.0,,,,14.1,,380.0,,,
Sylvin,8696-70DB Clear 876 Dry Blend,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.17,PVC-P,,160.0,,,,11.0,,400.0,,,
Sylvin,8697-82 Clear,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.23,PVC-P,,166.0,,,,17.9,,380.0,,,
Sylvin,8707-80 Brown 7463,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.31,PVC-P,,166.0,,,,14.5,,350.0,,,
Sylvin,8707-84 Blue 8283,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.33,PVC-P,,168.0,,,,16.5,,380.0,,,
Sylvin,8707-84 Blue 8305,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.34,PVC-P,,168.0,,,,16.5,,380.0,,,
Sylvin,8707-84 Blue 8455,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.33,PVC-P,,168.0,,,,16.5,,380.0,,,
Sylvin,8707-84 White 1338,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.35,PVC-P,,168.0,,,,16.5,,380.0,,,
Sylvin,8708-84 Grey 9551,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.32,PVC-P,,168.0,,,,16.4,,380.0,,,
Sylvin,8710-80 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.37,PVC-P,,166.0,,,,12.4,,350.0,,,
Sylvin,8716-65 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.35,PVC-P,,154.0,,,,11.0,,400.0,,,
Sylvin,8729-85 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.92,PVC-P-X,,168.0,,,,11.4,,300.0,,,
Sylvin,8729-90 Black,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.97,PVC-P-X,,171.0,,,,11.7,,280.0,,,
Sylvin,8735-75 NATURAL,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.31,PVC-P,,163.0,,,,12.4,,350.0,,,
Sylvin,8739-65FU Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.23,PVC-P,,157.0,,,,14.5,,430.0,,,
Sylvin,8739-70FU Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.24,PVC-P,,160.0,,,,15.9,,380.0,,,
Sylvin,8749-80UV Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.34,PVC-P,,166.0,,,,15.9,,370.0,,,
Sylvin,8757-60LG Natural,"Polyvinyl Chloride, Flexible","PVC, Flexible",1.22,PVC-P,,154.0,,,,8.27,,440.0,,,
Sylvin,8764-65 White 184,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.23,PVC-P,,157.0,,,,10.7,,470.0,,,
Sylvin,8773-60D Brown 7373,"Polyvinyl Chloride, Rigid","PVC, Rigid",1.42,PVC,,177.0,,,,23.4,,200.0,,,60.0
Sylvin,8773-60D Brown 7384,"Polyvinyl Chloride, Rigid","PVC, Rigid",1.4,PVC,,177.0,,,,23.4,,200.0,,,60.0
Sylvin,8773-60D Grey 9509,"Polyvinyl Chloride, Rigid","PVC, Rigid",1.4,PVC,,177.0,,,,23.4,,200.0,,,60.0
Sylvin,8784-77 Black 280,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.38,PVC-P,,163.0,,,,13.8,,330.0,,,
Sylvin,8785-70 Grey 9487,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.35,PVC-P,,160.0,,,,12.4,,380.0,,,
Sylvin,8785-70 Grey 9491,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.35,PVC-P,,160.0,,,,12.4,,380.0,,,
Sylvin,8785-75 Natural,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.36,PVC-P,,163.0,,,,12.4,,350.0,,,
Sylvin,8785-80 Green 3147,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.4,PVC-P,,166.0,,,,15.2,,330.0,,,
Sylvin,8785-80 White 1433,"Polyvinyl Chloride, Unspecified","PVC, Unspecified",1.42,PVC-P,,166.0,,,,15.2,,330.0,,,
