Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
SCANAMID 6,B12^ F30 AS,Polyamide 6,Nylon 6,1.37,PA6-GF30,,,,,,,,,,,
SCANAMID 6,B12^ F30 TF10,Polyamide 6,Nylon 6,1.41,PA6-GF30,,,5500.0,150.0,,125.0,,5.0,,,
SCANAMID 6,B12^ NH11L,Polyamide 6,Nylon 6,1.17,PA6-FR,,,3000.0,97.0,,64.0,,63.0,,,
SCANAMID 6,B12^ NH11L,Polyamide 6,Nylon 6,1.17,PA6-FR,,,3400.0,114.0,,78.0,,10.0,,,80.0
SCANAMID 6,B12^ Q40,Polyamide 6,Nylon 6,1.46,PA6-MD40,,,5500.0,150.0,,90.0,,6.0,,,78.0
SCANAMID 6,B22^E F40,Polyamide 6,Nylon 6,1.42,PA6-I-GF40,,,8800.0,230.0,,155.0,,,,,
SCANAMID 6,B32^E F15,Polyamide 6,Nylon 6,1.2,PA6-I-GF15,,,3000.0,95.0,,70.0,,,,,
SCANAMID 6,B32^E F15,Polyamide 6,Nylon 6,1.2,PA6-I-GF15,,,4500.0,170.0,,120.0,,,,,
SCANAMID 6,B32^E F30,Polyamide 6,Nylon 6,1.31,PA6-I-GF30,,,7500.0,210.0,,140.0,,4.0,,,76.0
SCANAMID 6,B32^E Q30,Polyamide 6,Nylon 6,1.31,PA6-I-MD30,,,2000.0,75.0,,60.0,,40.0,,,
SCANAMID 6,B32^EF F15,Polyamide 6,Nylon 6,1.2,PA6-I-GF15,,,3000.0,95.0,,70.0,,9.0,,,
SCANAMID 6,B32^EF F15,Polyamide 6,Nylon 6,1.2,PA6-I-GF15,,,4500.0,170.0,,120.0,,6.0,,,75.0
Nylene®,132L,Polyamide 66,Nylon 66,1.14,PA66-L,,,2700.0,,2860.0,,,,5.686274509803922,,
Nylene®,201 MS3,Polyamide 6,Nylon 6,,PA6-L,,,2340.0,,,,,50.0,10.784313725490197,,
Nylene®,311 HS,Polyamide 66,Nylon 66,1.08,PA66-I,,,1800.0,,,,,50.0,15.686274509803923,,
Nylene®,311-02,Polyamide 66,Nylon 66,1.08,PA66-I,,,2100.0,,2370.0,,,25.0,16.666666666666668,,
Nylene®,406,Polyamide 6,Nylon 6,1.13,PA6,,,2480.0,,,,,25.0,4.215686274509804,,
Nylene®,411,Polyamide 66,Nylon 66,1.11,PA66-I,,,2020.0,,,,,45.0,18.627450980392158,,
Nylene®,4114 SP PMT BK,Polyamide 66,Nylon 66,1.1,PA66-I,,,1660.0,,45.0,,,,83.33333333333334,,
Nylene®,4114 UV,Polyamide 66,Nylon 66,1.07,PA66-I,,,1600.0,,1750.0,,,60.0,83.33333333333334,,
Nylene®,4114-14,Polyamide 66,Nylon 66,1.19,PA66-I,,,3450.0,,,,,12.0,6.862745098039216,,
Nylene®,4114-14 GL,Polyamide 66,Nylon 66,1.19,PA66-I,,,3450.0,,,,,12.0,6.862745098039216,,
Nylene®,4114-25 GF HRV,Polyamide 66,Nylon 66,1.13,PA66-GF25,,,6380.0,160.0,6210.0,,,,14.705882352941178,,
Nylene®,4120,Polyamide 66,Nylon 66,1.08,PA66-I,,,1710.0,,,,,70.0,78.43137254901961,,
Nylene®,4214,Polyamide 6,Nylon 6,1.09,PA6-I,,,1730.0,,1900.0,,,100.0,83.33333333333334,,
