Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Toughblend®,ABS-1600,Acrylonitrile Butadiene Styrene,ABS,1.27,ABS-GF30,,,8300.0,140.0,,,,1.5,6.862745098039216,,
Loyblend®,HA-1500,Acrylonitrile Butadiene Styrene + Acrylic (PMMA),ABS+PMMA,1.07,(ABS+PMMA),,,2670.0,78.0,2520.0,,,24.0,17.647058823529413,114.0,
Loyblend®,TA-1810FR,Polycarbonate + ABS,PC+ABS,1.18,(PC+ABS)-FR,,,2700.0,97.0,3010.0,,,120.0,66.66666666666667,120.0,
Loyblend®,TA-1840FR,Polycarbonate + ABS,PC+ABS,1.19,(PC+ABS)-FR,,,2550.0,94.0,2970.0,,,30.0,47.05882352941177,,
ESTADIENE,0420 HHT,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,58.0,,2700.0,,,45.0,,10.0,19.607843137254903,,
ESTADIENE,0835 GF,Acrylonitrile Butadiene Styrene,ABS,1.15,ABS-GF15,,,5300.0,,,70.0,,3.0,6.862745098039216,,
ESTADIENE,1016 T V0,Acrylonitrile Butadiene Styrene,ABS,1.2,ABS-FR,39.0,,2500.0,,,31.0,,12.0,7.843137254901961,,
ESTADIENE,1218 V0,Acrylonitrile Butadiene Styrene,ABS,1.22,ABS-FR,40.0,,2500.0,,,30.0,,5.0,10.784313725490197,,
ESTADIENE,1640 AS,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,44.0,,2600.0,,,39.0,,18.0,15.686274509803923,,
ESTADIENE,2506,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,36.0,,2200.0,,,23.0,,20.0,34.31372549019608,,
ESTADIENE,3510 HT,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,45.0,,2200.0,,,35.0,,10.0,34.31372549019608,,
ESTABLEND,1030 GF HI,Polyamide 6 + ABS,Nylon 6+ABS,1.15,(ABS+PA)-GF15,,,3100.0,,4200.0,57.0,,2.5,10.0,,
ESTABLEND,3000,Polyamide 6 + ABS,Nylon 6+ABS,1.05,(ABS+PA),40.0,,1950.0,,,30.0,,20.0,60.0,,
ESTABLEND,4500 V0 HF,Polycarbonate + ABS,PC+ABS,1.2,(PC+ABS)-FR,50.0,,2600.0,,,48.0,,40.0,53.92156862745098,,
ESTABLEND,6500,Polycarbonate + ABS,PC+ABS,1.13,(PC+ABS),59.0,,2300.0,,,47.0,,50.0,49.01960784313726,,
DURALAC,ABS558,Acrylonitrile Butadiene Styrene,ABS,1.09,ABS,55.2,,2650.0,90.3,,,,35.0,8.92156862745098,112.0,
Bayblend®,FR3008,Polycarbonate + ABS,PC+ABS,1.18,(PC+ABS)-FR,60.0,,2700.0,98.0,2800.0,50.0,4.0,50.0,30.0,,
Bayblend®,FR3008 HR,Polycarbonate + ABS,PC+ABS,1.2,(PC+ABS)-FR,60.0,,,,2700.0,50.0,4.0,50.0,30.0,,
Bayblend®,FR3010 IF,Polycarbonate + ABS,PC+ABS,1.18,(PC+ABS)-FR,60.0,,,,2700.0,50.0,4.0,50.0,25.0,,
Bayblend®,FR3040 D,Polycarbonate + ABS,PC+ABS,1.19,(PC+ABS)-I-FR,65.0,,,,2700.0,50.0,4.0,50.0,30.0,,
Bayblend®,FR3040 R35,Polycarbonate + ABS,PC+ABS,1.31,(PC+ABS)-FR,65.0,,2700.0,101.0,2550.0,49.0,4.2,50.0,35.0,,
Bayblend®,FR3042,Polycarbonate + ABS,PC+ABS,1.2,(PC+ABS)-FR,67.0,,,,2500.0,58.0,4.0,50.0,29.0,,
Bayblend®,FR3110 TV,Polycarbonate + ABS,PC+ABS,1.18,(PC+ABS)-FR,60.0,,,,2600.0,50.0,4.0,50.0,12.0,,
Bayblend®,M850 XF,Polycarbonate + ABS,PC+ABS,1.14,(PC+ABS),62.0,,,,2500.0,53.0,4.9,50.0,48.0,,
Bayblend®,T50 PG,Polycarbonate + ABS,PC+ABS,1.1,(PC+ABS),47.0,,,,1900.0,40.0,4.3,,45.0,,
Bayblend®,T70 X RE,Polycarbonate + ABS,PC+ABS,1.13,(PC+ABS),53.0,,,,2250.0,53.0,4.7,,55.0,,
Bayblend®,T80 XG,Polycarbonate + ABS,PC+ABS,1.14,(PC+ABS),62.0,,,,2500.0,50.0,4.7,50.0,42.0,,
MALECCA,K-090,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,49.0,,2550.0,74.0,2600.0,38.0,,,21.568627450980394,114.0,
MALECCA,K-700,Acrylonitrile Butadiene Styrene,ABS,1.09,ABS,37.0,,1900.0,65.0,2000.0,37.0,,,6.764705882352942,120.0,
DENKA Transparent Polymer,TE-20S,Acrylonitrile Butadiene Styrene,ABS,1.11,ABS,48.0,,2300.0,74.0,,,,,,,
DENKA ABS,GR-2020G,Acrylonitrile Butadiene Styrene,ABS,1.17,ABS-GF20,88.0,,5820.0,120.0,5860.0,88.0,,,10.784313725490197,121.0,
DENKA ABS,GR-2030G,Acrylonitrile Butadiene Styrene,ABS,1.26,ABS-GF30,94.0,,7920.0,130.0,7980.0,94.0,,,9.607843137254903,122.0,
DENKA ABS,GR-3000,Acrylonitrile Butadiene Styrene,ABS,1.03,ABS,42.0,,1950.0,65.0,2200.0,32.0,,,29.411764705882355,109.0,
DENKA ABS,SR-T-7H,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,44.0,,2100.0,68.0,2200.0,34.0,,,35.294117647058826,106.0,
DESLOY™,DSC891A,Polycarbonate + ABS,PC+ABS,1.11,(PC+ABS),,,2160.0,83.4,,,,80.0,67.64705882352942,,
DESLOY™,DSC892D,Polycarbonate + ABS,PC+ABS,1.16,(PC+ABS),,,2450.0,88.3,,,,120.0,52.94117647058824,110.0,
Novalloy-S,S1100 (Type G),Polycarbonate + ABS,PC+ABS,1.12,(PC+ABS),,,2400.0,86.0,,,,,,,
Novalloy-S,S1500 (Type G),Polycarbonate + ABS,PC+ABS,1.14,(PC+ABS),,,2300.0,87.0,,,,,,,
Novalloy-S,S3100,Polycarbonate + ABS,PC+ABS,1.23,(PC+ABS)-FR,,,2200.0,79.0,,,,,13.725490196078432,,
Novalloy-S,S3500,Polycarbonate + ABS,PC+ABS,1.25,(PC+ABS)-FR,,,2400.0,82.0,,,,,19.607843137254903,,
Novalloy-S,S4230 (type V),Polycarbonate + ABS,PC+ABS,1.43,(PC+ABS)-GF30-FR,,,7700.0,145.0,,,,,7.843137254901961,,
Novalloy-E,E10,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,,,2000.0,61.0,,,,,,107.0,
Novalloy-E,E80,Acrylonitrile Butadiene Styrene,ABS,1.1,ABS,,,1800.0,56.0,,,,,14.705882352941178,,
Novalloy-A,A1700,Acrylonitrile Butadiene Styrene + PA,ABS+Nylon,1.09,(ABS+PA),,,2200.0,74.0,,,,,15.686274509803923,116.0,
Novalloy-A,A2506,Acrylonitrile Butadiene Styrene + PA,ABS+Nylon,1.28,(ABS+PA)-GF30,,,7200.0,180.0,,,,,14.705882352941178,116.0,
Novalloy-A,A2606,Acrylonitrile Butadiene Styrene + PA,ABS+Nylon,1.3,(ABS+PA)-GF30,,,6800.0,170.0,,,,,15.686274509803923,116.0,
Cevian®-V,"300, 300SF",Acrylonitrile Butadiene Styrene,ABS,1.03,ABS,,,1900.0,60.0,,,,,39.21568627450981,90.0,
Cevian®-V,464MD,Acrylonitrile Butadiene Styrene,ABS,1.07,ABS,,,2300.0,69.0,,,,,11.764705882352942,,
Cevian®-V,SER91,Acrylonitrile Butadiene Styrene,ABS,1.21,ABS-FR,,,2300.0,70.0,,,,,12.745098039215687,110.0,
Cevian®-V,SKG30,Acrylonitrile Butadiene Styrene,ABS,1.41,ABS-GF30-FR,,,9400.0,160.0,,,,,4.901960784313726,,
Cevian®-V,"T500, T500SF",Acrylonitrile Butadiene Styrene,ABS,1.09,ABS,,,2000.0,63.0,,,,,,,
Cevian®-V,VGR20,Acrylonitrile Butadiene Styrene,ABS,1.19,ABS-GW20,,,6800.0,130.0,,,,,10.784313725490197,115.0,
Delta,ABR-1G20/1,Acrylonitrile Butadiene Styrene,ABS,1.1,ABS-GF10,68.9,,4140.0,,,,,5.0,8.92156862745098,,
Delta,ABR-1G40/1,Acrylonitrile Butadiene Styrene,ABS,1.22,ABS-GF20,89.6,,5860.0,,,,,4.0,7.843137254901961,,
Delta,ABS 3500,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,40.7,,2410.0,,,,,20.0,18.627450980392158,,
Delta,ABS 780,Acrylonitrile Butadiene Styrene,ABS,1.03,ABS,37.9,,1930.0,,,,,,41.1764705882353,,
LONGLITE® PBT,7330H-104,Acrylonitrile Butadiene Styrene + PBT,ABS+PBT,1.4,(ABS+PBT)-GF30,,225.0,6000.0,140.0,8200.0,100.0,,2.4,,,
PREMIER™,A220-ST,Polycarbonate + ABS,PC+ABS,1.2,(PC+ABS)-NiCF,,,5400.0,121.0,6000.0,78.6,,1.7,7.549019607843138,,
Cheng Yu,A702G1,Acrylonitrile Butadiene Styrene,ABS,1.1,ABS-GF10,,,,110.0,,,,,9.607843137254903,,
Cheng Yu,A705G3,Acrylonitrile Butadiene Styrene,ABS,1.28,ABS-GF30,,,,145.0,,,,,6.764705882352942,,
Cheng Yu,CY7000,Acrylonitrile Butadiene Styrene,ABS,1.11,ABS,,,,63.0,,,,,11.764705882352942,,
WONDERLOY®,PC-510,Polycarbonate + ABS,PC+ABS,1.17,(PC+ABS)-FR,55.0,,2500.0,80.0,,45.0,,110.0,45.0,,
POLYLAC®,PA-737 A03,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,38.0,,1900.0,60.0,,32.0,,25.0,24.0,,
POLYLAC®,PA-737T,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,40.0,,2000.0,57.0,,30.0,,20.0,25.0,,
POLYLAC®,PA-746M,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,41.0,,2100.0,61.0,,30.0,,70.0,19.0,,
POLYLAC®,PA-749,Acrylonitrile Butadiene Styrene,ABS,1.03,ABS,38.0,,2000.0,60.0,,30.0,,55.0,33.0,,
POLYLAC®,PA-756,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,44.0,,2100.0,72.0,,32.0,,75.0,14.0,,
POLYLAC®,PA-756H,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,45.0,,2200.0,65.0,,33.0,,50.0,8.0,,
POLYLAC®,PA-756S,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,41.0,,2000.0,61.0,,31.0,,70.0,15.0,,
POLYLAC®,PA-757,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,47.0,,2200.0,76.0,,34.0,,70.0,19.0,,
POLYLAC®,PA-757G J08,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,42.0,,2100.0,63.0,,32.0,,65.0,19.0,,
POLYLAC®,PA-757H J01,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,41.0,,2100.0,61.0,,31.0,,40.0,21.0,,
POLYLAC®,PA-765,Acrylonitrile Butadiene Styrene,ABS,1.19,ABS-FR,38.0,,1800.0,55.0,,29.0,,10.0,21.0,,
POLYLAC®,PA-777D,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,45.0,,2300.0,73.0,,33.0,,35.0,13.0,,
POLYLAC®,PA-777E,Acrylonitrile Butadiene Styrene,ABS,1.07,ABS,45.0,,2300.0,74.0,,32.0,,30.0,12.0,,
POLYLAC®,PA-77NB,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,45.0,,2200.0,70.0,,,,50.0,23.0,,
CPDC,ABG130,Acrylonitrile Butadiene Styrene,ABS,1.27,ABS,118.0,,7170.0,213.0,,,,3.0,5.882352941176471,,
CPDC,ABM130,Acrylonitrile Butadiene Styrene,ABS,1.29,ABS,54.4,,7450.0,137.0,,,,2.0,4.411764705882353,,
CPDC,ABNF04,Acrylonitrile Butadiene Styrene,ABS,1.17,ABS,36.3,,58.8,1960.0,,,,15.0,14.705882352941178,,
CPDC,CSG115,Polycarbonate + ABS,PC+ABS,1.24,(PC+ABS),71.6,,4120.0,103.0,,,,5.0,9.313725490196079,,
CPDC,CSMF15,Polycarbonate + ABS,PC+ABS,1.3,(PC+ABS),63.7,,4410.0,155.0,,,,20.0,4.901960784313726,,
CPDC,CSNN00HG,Polycarbonate + ABS,PC+ABS,1.14,(PC+ABS),58.8,,2350.0,68.6,,,,80.0,47.05882352941177,,
CPDC,CSZ103,Polycarbonate + ABS,PC+ABS,1.15,(PC+ABS),53.9,,2310.0,81.4,,,,88.0,64.70588235294117,,
Clariant ABS,ABS5475 LG,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,,,2070.0,,,39.3,40.0,,22.54901960784314,106.0,
Ultrafuse,ABS Fusion+,Acrylonitrile Butadiene Styrene,ABS,1.08,ABS,,,1410.0,48.3,1380.0,,,11.0,26.0,,
KEBATER®,PBT A0130,Acrylonitrile Butadiene Styrene + PBT,ABS+PBT,1.42,(ABS+PBT)-GF30,,,,,9000.0,110.0,,2.5,,,
Kralastic,GA-501(IN)WW,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,,,1810.0,54.9,,,,,33.333333333333336,105.0,
Kralastic,GA-501Y(IN),Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,,,2140.0,62.8,,,,,25.490196078431374,108.0,
Kralastic,GA-801(IN),Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,,,2400.0,68.6,,,,,18.627450980392158,105.0,
Kralastic,H-250(IN),Polycarbonate + ABS,PC+ABS,1.12,(PC+ABS),,,1960.0,71.1,,,,,57.84313725490196,105.0,
Kralastic,KU-630R-3(IN),Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,,,2350.0,73.5,,,,,8.627450980392158,108.0,
Abstron,BL60,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS-I,38.2,,19000.0,53.0,,,,,55.88235294117647,106.0,
Abstron,HI40I,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,45.6,,2160.0,63.7,,,,,43.13725490196079,100.0,
Abstron,IM17A DLW,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,46.6,,2160.0,63.7,,,,,18.627450980392158,110.0,
Abstron,IM17ATT,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,49.5,,23500.0,63.7,,,,,19.607843137254903,108.0,
Abstron,IM21M,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,48.1,,2350.0,70.6,,,,,20.58823529411765,113.0,
Abstron,IPM3000,Acrylonitrile Butadiene Styrene + Acrylic (PMMA),ABS+PMMA,1.08,(ABS+PMMA),48.5,,2450.0,68.6,,,,,16.666666666666668,108.0,
Abstron,KU600,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,47.6,,2060.0,63.7,,,,,25.490196078431374,101.0,
Abstron,KU650N,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,45.1,,2160.0,67.7,,,,,19.607843137254903,110.0,
Abstron,MIF 35,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,46.6,,2060.0,62.8,,,,,24.50980392156863,106.0,
Abstron,PT45 M,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,49.5,,1960.0,68.6,,,,,43.13725490196079,98.0,
Abstron,SE22FR V0,Acrylonitrile Butadiene Styrene,ABS,1.17,ABS-FR,37.8,,2160.0,57.9,,,,,24.50980392156863,100.0,
Abstron,SE22M,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,43.6,,1960.0,61.8,,,,,45.09803921568628,105.0,
Abstron,SE32S,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,49.0,,2350.0,70.6,,,,,25.490196078431374,106.0,
Abstron,SE45I,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,51.5,,2060.0,63.7,,,,,44.11764705882353,102.0,
Abstron,SHF50+M,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,47.1,,2210.0,61.8,,,,,21.568627450980394,108.0,
BP,ABS 3333 R BLK,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,,,2280.0,,,,,,15.686274509803923,,
Stat-Tech™,AS-10CF/000 Black,Acrylonitrile Butadiene Styrene,ABS,1.09,ABS,68.9,,6620.0,105.0,5720.0,,,1.2,4.705882352941177,,
Stat-Tech™,AS-13CF/000 Black,Acrylonitrile Butadiene Styrene,ABS,1.1,ABS,78.6,,8620.0,123.0,7720.0,,,1.0,4.215686274509804,,
Stat-Tech™,ST7300-8045 EI OOV GREY6,Acrylonitrile Butadiene Styrene,ABS,1.09,ABS-GF5,,,2100.0,60.0,,,,,29.411764705882355,,
LubriOne™,AS-000/15T BK001,Acrylonitrile Butadiene Styrene,ABS,1.13,ABS-L,,,2300.0,75.0,,,,,19.607843137254903,,
LubriOne™,AS-000/15T BK002 ROHS,Acrylonitrile Butadiene Styrene,ABS,1.13,ABS-L,,,,,,,,,7.549019607843138,,
Badalac®,ABS 20 GF15,Acrylonitrile Butadiene Styrene,ABS,1.1,ABS-GF15,,,,,6000.0,85.0,,2.0,,,
Badalac®,ABS 20 GK20,Acrylonitrile Butadiene Styrene,ABS,1.2,ABS-GB20,48.0,,,,3150.0,,2.5,,,,
Badalac®,ABS 20 HH,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,51.0,,,72.0,2400.0,,3.0,,19.0,,
Badalac®,ABS 30,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,44.0,,,65.0,2300.0,,2.4,,22.0,,
Badalac®,MABS 20 transparent,Methyl Methacrylate / ABS,MABS,1.08,MABS,55.0,,,55.0,1900.0,,2.5,,,,
Badalac®,MABS 30 transparent,Methyl Methacrylate / ABS,MABS,1.08,MABS,49.0,,,,1900.0,,4.2,,,,
3DXMAX®,ESD-Safe ABS 3D Filament,Acrylonitrile Butadiene Styrene,ABS,1.09,ABS,,,2270.0,80.0,2130.0,,,3.8,,,
3DXMAX®,PC/ASA UV-Resistant 3D Filament,Polycarbonate + ABS,PC+ABS,1.15,(PC+ABS),,,2210.0,85.0,2100.0,,,35.0,,,
4LOY®,10E07200,Polycarbonate + ABS,PC+ABS,1.13,(PC+ABS),52.0,,,,2200.0,45.0,4.2,50.0,60.0,,
4LOY®,10E27500,Polycarbonate + ABS,PC+ABS,1.13,(PC+ABS),,,,,2250.0,45.0,,50.0,40.0,,
4LOY®,25E27200,Polycarbonate + ABS,PC+ABS,1.13,(PC+ABS),,,,,2250.0,45.0,,50.0,40.0,,
4LAC®,10H10000,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,,,,,2000.0,38.0,,20.0,16.0,,
4LAC®,10H10500,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,,,,,2400.0,,,20.0,18.0,,
4LAC®,10H23100 H,Acrylonitrile Butadiene Styrene,ABS,1.18,ABS,,,,,2300.0,44.0,,3.0,40.0,,
4LAC®,25H20800,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,,,,,2600.0,43.0,,3.0,15.0,,
4LAC®,25H50600,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,,,,,2400.0,43.0,,3.0,13.0,,
Starex,ABF-0200HF,Acrylonitrile Butadiene Styrene,ABS,1.07,ABS,40.0,,2100.0,60.0,,,,,21.568627450980394,104.0,
Starex,BF-0370,Methyl Methacrylate / ABS,MABS,1.06,MABS,45.0,,2700.0,90.0,2400.0,48.0,,10.0,14.705882352941178,113.0,
Starex,CM-0140 M,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,44.1,,2600.0,75.0,2450.0,35.0,,20.0,13.725490196078432,113.0,
Starex,EA-0640,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,40.0,,2200.0,73.5,2200.0,34.0,,10.0,18.627450980392158,95.0,
Starex,EG-0763,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,36.0,,2000.0,55.0,2100.0,34.3,,46.0,30.3921568627451,100.0,
Starex,EG-7000,Acrylonitrile Butadiene Styrene + PET,ABS+PET,1.08,(ABS+PET),38.2,,1960.0,55.0,2000.0,26.0,,18.0,20.58823529411765,95.0,
Starex,HF-0680 U,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,49.0,,2600.0,59.0,,,,,22.54901960784314,108.0,
Starex,HP-0500,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,40.0,,2200.0,60.0,2600.0,41.0,,11.0,12.745098039215687,114.0,
Starex,LX-0760,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,41.0,,2400.0,72.0,2300.0,34.0,,,13.725490196078432,107.0,
Starex,LX-0951,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,45.1,,2600.0,79.0,2500.0,40.0,,9.5,14.705882352941178,108.0,
Starex,QU-0191 S,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,39.0,,2500.0,70.0,2500.0,40.0,,,26.47058823529412,109.0,
Lucky Enpla,LKH-01,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,,,2060.0,59.8,,,,15.0,19.607843137254903,,
TEKAMID™,HG20L,Polyamide 6 + ABS,Nylon 6+ABS,1.26,(ABS+PA)-GF20,,,6080.0,145.0,,127.0,,4.0,9.803921568627452,,
TEKALOY™,G70NH,Polycarbonate + ABS,PC+ABS,1.18,(PC+ABS)-FR,,,2450.0,86.3,,57.9,,55.0,36.27450980392157,,
TEKALOY™,G75NHT,Polycarbonate + ABS,PC+ABS,1.18,(PC+ABS)-FR,,,2260.0,56.9,,58.8,,50.0,67.64705882352942,,
EvoSource™,ABS 4136,Acrylonitrile Butadiene Styrene,ABS,1.07,ABS,40.0,,2250.0,,2350.0,,,,18.0,,
EvoSource™,ABS 4535,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,41.0,,2250.0,,2300.0,,,,15.0,,
MBA ABS,4134,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,35.0,,,,,,,,11.0,,
EvoSource™,ABS 4535,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,36.0,,,,,,,,13.0,,
Mar-Pol,ABS GP18,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,40.0,,2200.0,68.0,2130.0,31.0,2.0,20.0,28.43137254901961,,
Mar-Pol,ABS HF35,Acrylonitrile Butadiene Styrene,ABS,1.04,ABS,46.0,,2620.0,79.0,2480.0,35.0,2.0,18.0,23.529411764705884,,
MWR,ABS 2010,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,40.7,,2000.0,,,,,35.0,15.686274509803923,,
XANTAR™,LDS 3720,Polycarbonate + ABS,PC+ABS,1.19,(PC+ABS),51.0,,2250.0,80.0,2250.0,,4.0,50.0,50.0,,
ALCOM® AWL,10 WT1308-05LB,Acrylonitrile Butadiene Styrene,ABS,1.11,ABS-X10,50.0,,2600.0,73.0,2800.0,,2.8,13.0,,,
ALCOM® AWL,10/3 WT1308-05LB,Acrylonitrile Butadiene Styrene,ABS,1.13,ABS,40.0,,2500.0,60.0,2400.0,,2.0,8.8,,,
ALCOM® AWL,109/10 WT1218-11LB,Polycarbonate + ABS,PC+ABS,1.18,(PC+ABS)-X10,50.0,,2500.0,75.0,2500.0,,3.0,13.0,,,
ALCOM® ABS,530/22 SV1287-04MCS,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,43.0,,2600.0,66.0,2300.0,,2.3,12.0,,,
ALCOM® ABS,530/29 SV1217-04MCO,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,41.0,,2400.0,64.0,2600.0,,2.1,8.5,,,
ALCOM® ABS,530/3 SV31-745MCF,Acrylonitrile Butadiene Styrene,ABS,1.08,ABS,38.0,,2700.0,63.0,2500.0,,2.2,7.0,,,
ALCOM®,CFX ABS 1000 UV 16002 GY1001-16MCS,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,48.0,,2800.0,75.0,2600.0,,2.7,22.0,,,
ALCOM®,LB PC+ABS 1000 19037 RD1036-19,Polycarbonate + ABS,PC+ABS,1.16,(PC+ABS),53.0,,2400.0,73.0,2400.0,,4.2,40.0,,,
ALCOM®,MS ECO PC+ABS R 1000 SL,Polycarbonate + ABS,PC+ABS,1.12,(PC+ABS),45.0,,2200.0,65.0,2000.0,,3.3,40.0,,,
ALCOM®,MS PC+ABS 1000 17113,Polycarbonate + ABS,PC+ABS,1.12,(PC+ABS),51.0,,2300.0,70.0,2300.0,,4.5,35.0,,,
ALCOM®,WP PC+ABS 5008 TFUV 17009,Polycarbonate + ABS,PC+ABS,1.22,(PC+ABS)-L,52.0,,2300.0,68.0,2200.0,,5.0,50.0,,,
ALCOLOR® FUNCTION,ABS IM GY5024-18,Acrylonitrile Butadiene Styrene,ABS,,ABS-I,,,,,,,,,,,
ALCOLOR® FUNCTION,ABS UV CX GY1010-04,Acrylonitrile Butadiene Styrene,ABS,,ABS,,,,,,,,,,,
ALCOLOR® ABS,A BL1237-08,Acrylonitrile Butadiene Styrene,ABS,,ABS,,,,,,,,,,,
ALCOLOR® ABS,A BL1238-08,Acrylonitrile Butadiene Styrene,ABS,,ABS,,,,,,,,,,,
ALCOLOR® ABS,A GY3081-10,Acrylonitrile Butadiene Styrene,ABS,,ABS,,,,,,,,,,,
ALCOLOR® ABS,A OR72-4082,Acrylonitrile Butadiene Styrene,ABS,,ABS,,,,,,,,,,,
ALCOLOR® ABS,A WT1478-04,Acrylonitrile Butadiene Styrene,ABS,,ABS,,,,,,,,,,,
ALCOLOR® ABS,A WT79-4198,Acrylonitrile Butadiene Styrene,ABS,1.07,ABS,,,,,,,,,,,
ALCOLOR® ABS,CX GY77-4131,Acrylonitrile Butadiene Styrene,ABS,,ABS,,,,,,,,,,,
SCHULABLEND®,(ABS/PA) M/MK 6101 GF15,Acrylonitrile Butadiene Styrene + PA,ABS+Nylon,1.19,(ABS+PA)-GF15,,,3900.0,105.0,5000.0,75.0,,4.0,,,
SCHULABLEND®,(ABS/PA) M/MK 6501 SF U,Acrylonitrile Butadiene Styrene + PA,ABS+Nylon,1.08,(ABS+PA),28.0,,,,850.0,38.0,16.0,200.0,,,
SCHULABLEND®,(ABS/PA) M/MK 6501 SF U,Acrylonitrile Butadiene Styrene + PA,ABS+Nylon,1.08,(ABS+PA),40.0,,1700.0,50.0,1800.0,40.0,3.4,120.0,,,
SCHULABLEND®,(ABS/PA) M/MK 7102 GF20,Acrylonitrile Butadiene Styrene + PA,ABS+Nylon,1.2,(ABS+PA)-GF20,,,,,5000.0,77.0,,3.0,,,
SCHULABLEND®,(ABS/PA) M/MK K2004,Acrylonitrile Butadiene Styrene + PA,ABS+Nylon,1.08,(ABS+PA),44.0,,,,1650.0,,4.0,,,,
SCHULABLEND®,(PC/ABS) M/MB 5,Polycarbonate + ABS,PC+ABS,1.13,(PC+ABS),52.0,,,,2200.0,,4.0,,,,
SCHULABLEND®,(PC/ABS) M/MB 6101 GF5,Polycarbonate + ABS,PC+ABS,1.16,(PC+ABS)-GF5,,,,,3200.0,67.0,,4.0,,,
SCHULABLEND®,(PC/ABS) M/MB 6503 SF,Polycarbonate + ABS,PC+ABS,1.16,(PC+ABS),55.0,,,,2200.0,,6.0,,,,
RONFALIN®,ABS 1271 A FC,Acrylonitrile Butadiene Styrene,ABS,1.05,ABS,35.0,,,,1750.0,,2.7,,,,
RONFALIN®,ABS 1324 A FC,Acrylonitrile Butadiene Styrene,ABS,1.06,ABS,50.0,,,,2600.0,,3.0,,,,
